cd_cliente,nome_cliente,aquisição_cliente
1041,João,Facebook Ads - Facebook
1042,Joaquim,Google Ads - Display
1043,Fabio,Organic
1044,André,Google Ads - Search
1045,André,Google Ads - Display
1046,Raimunda,Google Ads - Search
1047,Fabio,Organic
1048,Raimunda,Google Ads - Search
1049,Sônia,Google Ads - Search
1050,Daniel,Organic
1051,Carlos,Google Ads - Search
1052,Antônio,Direct
1053,Sandra,Google Ads - Search
1054,Ricardo,Referral
1055,Manoel,Direct
1056,Daniel,Social Media
1057,Terezinha,Social Media
1058,Edson,Organic
1059,Rita,Direct
1060,João,Organic
1061,Adriana,Google Ads - Search
1062,Ricardo,Google Ads - Youtube
1063,Alexandre,Google Ads - Youtube
1064,Luiz,Referral
1065,Sebastiã,Facebook Ads - Instagram
1066,Pedro,Google Ads - Display
1067,Sandra,Direct
1068,Luiz,Direct
1069,Jorge,Organic
1070,Benedito,Organic
1071,José,Direct
1072,Rafael,Direct
1073,Joaquim,Social Media
1074,Ana,Google Ads - Search
1075,Sônia,Direct
1076,Rosa,Direct
1077,Vera,Social Media
1078,Benedito,Google Ads - Search
1079,Ana,Organic
1080,Raimundo,Google Ads - Search
1081,Márci,Referral
1082,Eduardo,Google Ads - Youtube
1083,Alexandre,Google Ads - Search
1084,Terezinha,Direct
1085,José,Social Media
1086,João,Facebook Ads - Facebook
1087,Márci,Organic
1088,Benedito,Direct
1089,Raimunda,Organic
1090,Edson,Organic
1091,Raimundo,Google Ads - Display
1092,Sérgio,Referral
1093,Luis,Google Ads - Youtube
1094,Alexandre,Organic
1095,Carlos,Referral
1096,Eduardo,Referral
1097,Luciana,Direct
1098,Patrícia,Organic
1099,Marcelo,Direct
1100,Paul,Direct
1101,Leandro,Direct
1102,Luis,Referral
1103,Adriana,Google Ads - Display
1104,Antônio,Organic
1105,Paul,Direct
1106,Joaquim,Google Ads - Youtube
1107,Joaquim,Google Ads - Search
1108,Terezinha,Direct
1109,Rita,Direct
1110,Fabio,Social Media
1111,Cláudio,Direct
1112,Francisca,Direct
1113,Rosa,Direct
1114,Sérgio,Direct
1115,Paul,Referral
1116,José,Direct
1117,Benedito,Google Ads - Youtube
1118,Antônia,Google Ads - Search
1119,Eduardo,Facebook Ads - Facebook
1120,Robert,Direct
1121,Robert,Organic
1122,Antônio,Direct
1123,Joaquim,Social Media
1124,Ricardo,Organic
1125,Francisco,Google Ads - Search
1126,Leandro,Criteo Remarketing
1127,Terezinha,Direct
1128,Antônio,Direct
1129,Maria,Google Ads - Youtube
1130,Maria,Google Ads - Youtube
1131,Sérgio,Direct
1132,Raimunda,Google Ads - Display
1133,Pedro,Google Ads - Search
1134,Márci,Referral
1135,Edson,Google Ads - Youtube
1136,Sandra,Google Ads - Youtube
1137,Francisca,Direct
1138,Geraldo,Google Ads - Display
1139,Fabio,Organic
1140,Márci,Direct
1141,Paul,Google Ads - Youtube
1142,Benedito,Direct
1143,Benedito,Organic
1144,Marcos,Direct
1145,José,Social Media
1146,Daniel,Organic
1147,Robert,Google Ads - Search
1148,Edson,Referral
1149,José,Google Ads - Search
1150,Terezinha,Referral
1151,Sandra,Social Media
1152,Raimundo,Google Ads - Search
1153,Edson,Direct
1154,Vera,Direct
1155,Márci,Direct
1156,Luis,Facebook Ads - Facebook
1157,Luciana,Social Media
1158,Francisca,Google Ads - Search
1159,Luis,Direct
1160,Carlos,Google Ads - Display
1161,Márci,Organic
1162,José,Referral
1163,Raimunda,Organic
1164,Benedito,Google Ads - Search
1165,Sandra,Criteo Remarketing
1166,Francisco,Facebook Ads - Instagram
1167,Manoel,Referral
1168,Sônia,Direct
1169,Sandra,Facebook Ads - Facebook
1170,André,Google Ads - Search
1171,Antônia,Google Ads - Display
1172,Rodrigo,Google Ads - Youtube
1173,Rita,Facebook Ads - Facebook
1174,Ricardo,Facebook Ads - Instagram
1175,Joaquim,Referral
1176,Benedito,Criteo Remarketing
1177,Eduardo,Facebook Ads - Instagram
1178,Sérgio,Direct
1179,Francisca,Google Ads - Search
1180,Rafael,Google Ads - Search
1181,Adriana,Google Ads - Search
1182,Sandra,Organic
1183,Alexandre,Social Media
1184,Robert,Organic
1185,Francisca,Referral
1186,André,Google Ads - Youtube
1187,Carlos,Referral
1188,Pedro,Organic
1189,Carlos,Organic
1190,Joaquim,Direct
1191,Fernando,Social Media
1192,Márci,Facebook Ads - Facebook
1193,Josefa,Direct
1194,Rafael,Referral
1195,Antônio,Organic
1196,Carlos,Social Media
1197,Alexandre,Social Media
1198,Sandra,Facebook Ads - Instagram
1199,Sebastiã,Google Ads - Youtube
1200,Marcos,Direct
1201,Luiz,Direct
1202,Marcelo,Google Ads - Search
1203,José,Facebook Ads - Facebook
1204,Sebastiã,Direct
1205,Ana,Google Ads - Search
1206,Cláudio,Google Ads - Search
1207,Fernando,Organic
1208,Manoel,Direct
1209,Fabio,Direct
1210,Vera,Organic
1211,Geraldo,Organic
1212,Ricardo,Google Ads - Search
1213,Ricardo,Organic
1214,André,Social Media
1215,Fabio,Organic
1216,Márci,Organic
1217,Jorge,Direct
1218,André,Direct
1219,Rita,Referral
1220,Márci,Direct
1221,Manoel,Referral
1222,Ana,Direct
1223,Sérgio,Organic
1224,Luis,Social Media
1225,José,Direct
1226,Leandro,Referral
1227,Antônio,Organic
1228,Fabio,Direct
1229,Carlos,Google Ads - Search
1230,Rita,Social Media
1231,Cláudio,Direct
1232,Francisco,Google Ads - Search
1233,Marcos,Facebook Ads - Instagram
1234,Marcelo,Google Ads - Search
1235,Rita,Google Ads - Youtube
1236,José,Criteo Remarketing
1237,Paul,Organic
1238,Joaquim,Organic
1239,Francisca,Direct
1240,Rosa,Facebook Ads - Facebook
1241,Antônia,Google Ads - Search
1242,Adriana,Direct
1243,Fabio,Direct
1244,Marcelo,Organic
1245,José,Google Ads - Search
1246,Rosa,Social Media
1247,André,Direct
1248,Rita,Organic
1249,Mário,Organic
1250,Joaquim,Google Ads - Youtube
1251,Antônia,Google Ads - Search
1252,Francisca,Organic
1253,Robert,Referral
1254,Patrícia,Facebook Ads - Facebook
1255,Pedro,Facebook Ads - Facebook
1256,Geraldo,Google Ads - Display
1257,Antônia,Social Media
1258,Sandra,Direct
1259,Alexandre,Organic
1260,Adriana,Google Ads - Search
1261,Patrícia,Facebook Ads - Facebook
1262,André,Direct
1263,Robert,Social Media
1264,Raimundo,Google Ads - Display
1265,Jorge,Organic
1266,Manoel,Criteo Remarketing
1267,Rosa,Google Ads - Search
1268,Josefa,Social Media
1269,Joaquim,Organic
1270,Leandro,Organic
1271,Márci,Google Ads - Search
1272,Jorge,Facebook Ads - Facebook
1273,Robert,Google Ads - Youtube
1274,Luis,Criteo Remarketing
1275,Sandra,Google Ads - Youtube
1276,Luiz,Direct
1277,Ricardo,Direct
1278,Sônia,Direct
1279,Sônia,Organic
1280,Josefa,Google Ads - Search
1281,Luiz,Social Media
1282,Cláudio,Direct
1283,Leandro,Direct
1284,Rosa,Organic
1285,Antônia,Google Ads - Youtube
1286,Fernando,Direct
1287,Francisca,Organic
1288,Edson,Google Ads - Display
1289,Antônia,Social Media
1290,Márci,Google Ads - Youtube
1291,Antônia,Direct
1292,Luis,Social Media
1293,Carlos,Referral
1294,Marcos,Google Ads - Search
1295,Vera,Direct
1296,Rita,Direct
1297,Terezinha,Direct
1298,Vera,Direct
1299,Luis,Direct
1300,Luiz,Facebook Ads - Facebook
1301,Pedro,Google Ads - Search
1302,Ana,Organic
1303,Patrícia,Organic
1304,Ana,Organic
1305,Sônia,Organic
1306,Geraldo,Organic
1307,Francisco,Google Ads - Search
1308,Rodrigo,Organic
1309,Fernando,Facebook Ads - Instagram
1310,Antônia,Direct
1311,Fernando,Organic
1312,Sônia,Direct
1313,Luciana,Google Ads - Search
1314,Luis,Direct
1315,Rafael,Google Ads - Search
1316,André,Direct
1317,Luciana,Facebook Ads - Facebook
1318,Antônio,Referral
1319,Mário,Google Ads - Search
1320,Marcelo,Criteo Remarketing
1321,Vera,Social Media
1322,Adriana,Google Ads - Search
1323,Rosa,Organic
1324,Patrícia,Organic
1325,Francisca,Organic
1326,Jorge,Google Ads - Search
1327,Marcos,Social Media
1328,Vera,Organic
1329,Fernando,Criteo Remarketing
1330,Vera,Direct
1331,Marcos,Direct
1332,Eduardo,Google Ads - Display
1333,Luis,Direct
1334,Fernando,Google Ads - Youtube
1335,Manoel,Google Ads - Display
1336,Márci,Criteo Remarketing
1337,Ricardo,Organic
1338,Mário,Criteo Remarketing
1339,Antônio,Direct
1340,Fernando,Referral
1341,Eduardo,Organic
1342,Jorge,Organic
1343,Mário,Direct
1344,Josefa,Direct
1345,Francisca,Organic
1346,Raimundo,Facebook Ads - Facebook
1347,Benedito,Social Media
1348,Rafael,Google Ads - Search
1349,Marcos,Direct
1350,Josefa,Google Ads - Youtube
1351,Ana,Direct
1352,Luciana,Organic
1353,Raimunda,Google Ads - Search
1354,Rafael,Organic
1355,Maria,Direct
1356,Márci,Direct
1357,Carlos,Organic
1358,Manoel,Google Ads - Search
1359,Marcos,Google Ads - Search
1360,Pedro,Criteo Remarketing
1361,Francisco,Organic
1362,Carlos,Facebook Ads - Facebook
1363,Sônia,Direct
1364,Luciana,Referral
1365,Leandro,Google Ads - Display
1366,Daniel,Criteo Remarketing
1367,Adriana,Google Ads - Display
1368,Rosa,Google Ads - Search
1369,Luis,Direct
1370,Patrícia,Facebook Ads - Facebook
1371,Márci,Organic
1372,Marcos,Direct
1373,Pedro,Direct
1374,Paul,Google Ads - Search
1375,Pedro,Direct
1376,Rafael,Direct
1377,Mário,Organic
1378,Rita,Organic
1379,Ana,Organic
1380,Leandro,Organic
1381,Cláudio,Google Ads - Search
1382,Vera,Criteo Remarketing
1383,Daniel,Organic
1384,Geraldo,Facebook Ads - Instagram
1385,José,Criteo Remarketing
1386,Pedro,Facebook Ads - Facebook
1387,Rodrigo,Facebook Ads - Facebook
1388,Luis,Facebook Ads - Facebook
1389,Rosa,Direct
1390,Eduardo,Google Ads - Youtube
1391,Sandra,Google Ads - Youtube
1392,Rafael,Organic
1393,João,Google Ads - Search
1394,Mário,Direct
1395,Ricardo,Google Ads - Display
1396,Francisca,Organic
1397,Robert,Direct
1398,Sebastiã,Direct
1399,Rodrigo,Direct
1400,Márci,Google Ads - Search
1401,Fabio,Google Ads - Search
1402,Francisco,Google Ads - Search
1403,João,Organic
1404,Manoel,Referral
1405,Rita,Direct
1406,Ricardo,Organic
1407,Josefa,Organic
1408,Francisca,Social Media
1409,Daniel,Facebook Ads - Facebook
1410,Fernando,Organic
1411,Daniel,Facebook Ads - Facebook
1412,Marcelo,Google Ads - Search
1413,Luiz,Facebook Ads - Instagram
1414,Antônio,Organic
1415,Ricardo,Facebook Ads - Instagram
1416,Antônia,Organic
1417,Rodrigo,Google Ads - Search
1418,Sandra,Facebook Ads - Instagram
1419,Márci,Organic
1420,Patrícia,Referral
1421,Edson,Facebook Ads - Instagram
1422,Antônio,Facebook Ads - Facebook
1423,Antônio,Direct
1424,Mário,Google Ads - Youtube
1425,André,Direct
1426,José,Facebook Ads - Facebook
1427,André,Direct
1428,Edson,Referral
1429,Eduardo,Google Ads - Display
1430,Raimunda,Social Media
1431,João,Google Ads - Search
1432,Adriana,Direct
1433,Marcelo,Direct
1434,Ana,Facebook Ads - Facebook
1435,Geraldo,Direct
1436,Daniel,Direct
1437,Benedito,Google Ads - Youtube
1438,Paul,Direct
1439,Robert,Google Ads - Youtube
1440,Luis,Google Ads - Youtube
1441,Antônio,Facebook Ads - Facebook
1442,Pedro,Direct
1443,Carlos,Social Media
1444,Rosa,Organic
1445,Marcelo,Organic
1446,Sônia,Organic
1447,Sérgio,Criteo Remarketing
1448,Ricardo,Organic
1449,Carlos,Social Media
1450,Márci,Google Ads - Search
1451,Sérgio,Criteo Remarketing
1452,Maria,Facebook Ads - Instagram
1453,Daniel,Criteo Remarketing
1454,Leandro,Organic
1455,Alexandre,Direct
1456,Paul,Google Ads - Search
1457,Josefa,Google Ads - Search
1458,Antônio,Google Ads - Search
1459,Luis,Organic
1460,Ricardo,Direct
1461,Joaquim,Social Media
1462,Rodrigo,Direct
1463,Ana,Facebook Ads - Facebook
1464,Paul,Direct
1465,Benedito,Direct
1466,Edson,Google Ads - Display
1467,Eduardo,Google Ads - Search
1468,Joaquim,Organic
1469,Cláudio,Direct
1470,Antônio,Google Ads - Search
1471,Pedro,Google Ads - Search
1472,João,Organic
1473,Marcos,Facebook Ads - Instagram
1474,Carlos,Referral
1475,Sônia,Google Ads - Search
1476,Terezinha,Direct
1477,Geraldo,Organic
1478,Leandro,Criteo Remarketing
1479,Vera,Criteo Remarketing
1480,Eduardo,Organic
1481,Márci,Direct
1482,Josefa,Direct
1483,Marcos,Organic
1484,Leandro,Direct
1485,Márci,Google Ads - Search
1486,Sérgio,Google Ads - Search
1487,Luciana,Criteo Remarketing
1488,Sérgio,Organic
1489,Luciana,Organic
1490,João,Organic
1491,Robert,Direct
1492,Francisco,Organic
1493,Vera,Direct
1494,Fernando,Social Media
1495,Marcelo,Social Media
1496,Rosa,Google Ads - Display
1497,Cláudio,Google Ads - Search
1498,Carlos,Organic
1499,Alexandre,Google Ads - Search
1500,Terezinha,Direct
1501,Josefa,Google Ads - Search
1502,Ricardo,Google Ads - Display
1503,Francisco,Organic
1504,Sônia,Direct
1505,Francisco,Direct
1506,Marcelo,Google Ads - Search
1507,Ricardo,Direct
1508,Francisco,Organic
1509,Alexandre,Google Ads - Display
1510,Alexandre,Direct
1511,Eduardo,Facebook Ads - Facebook
1512,Mário,Social Media
1513,Sônia,Organic
1514,Joaquim,Social Media
1515,Patrícia,Facebook Ads - Facebook
1516,Leandro,Google Ads - Youtube
1517,Ana,Direct
1518,Vera,Direct
1519,Márci,Direct
1520,Marcelo,Organic
1521,Sebastiã,Organic
1522,José,Organic
1523,Rodrigo,Criteo Remarketing
1524,Carlos,Organic
1525,Jorge,Social Media
1526,Ricardo,Direct
1527,Rita,Social Media
1528,Manoel,Direct
1529,Mário,Social Media
1530,Edson,Organic
1531,Eduardo,Organic
1532,João,Criteo Remarketing
1533,Sebastiã,Direct
1534,Benedito,Criteo Remarketing
1535,Antônio,Google Ads - Search
1536,Patrícia,Organic
1537,Sandra,Direct
1538,Marcos,Google Ads - Search
1539,Luis,Google Ads - Search
1540,Manoel,Direct
1541,Patrícia,Google Ads - Search
1542,Fernando,Organic
1543,Luis,Google Ads - Search
1544,Patrícia,Google Ads - Search
1545,Sebastiã,Organic
1546,Robert,Google Ads - Search
1547,Marcos,Direct
1548,Benedito,Organic
1549,Joaquim,Direct
1550,Pedro,Social Media
1551,Manoel,Direct
1552,Rita,Organic
1553,Francisca,Google Ads - Youtube
1554,Patrícia,Organic
1555,Antônio,Criteo Remarketing
1556,Antônia,Facebook Ads - Instagram
1557,Rosa,Direct
1558,Vera,Organic
1559,Ana,Organic
1560,Rodrigo,Google Ads - Search
1561,Terezinha,Direct
1562,Rita,Direct
1563,Márci,Google Ads - Search
1564,Rafael,Google Ads - Youtube
1565,Ana,Google Ads - Display
1566,Ana,Referral
1567,Sérgio,Direct
1568,Joaquim,Referral
1569,Luciana,Criteo Remarketing
1570,Daniel,Organic
1571,Raimundo,Referral
1572,Marcos,Criteo Remarketing
1573,Fernando,Criteo Remarketing
1574,Terezinha,Criteo Remarketing
1575,André,Google Ads - Search
1576,Benedito,Organic
1577,Paul,Direct
1578,Márci,Facebook Ads - Instagram
1579,Edson,Google Ads - Search
1580,Fernando,Google Ads - Search
1581,José,Organic
1582,Rosa,Organic
1583,André,Google Ads - Display
1584,Joaquim,Direct
1585,Geraldo,Google Ads - Youtube
1586,Rafael,Organic
1587,Carlos,Google Ads - Search
1588,Carlos,Criteo Remarketing
1589,Antônio,Google Ads - Search
1590,Luciana,Organic
1591,Rodrigo,Facebook Ads - Facebook
1592,Marcos,Google Ads - Youtube
1593,José,Organic
1594,Josefa,Organic
1595,Josefa,Direct
1596,Carlos,Social Media
1597,Joaquim,Google Ads - Search
1598,Raimundo,Google Ads - Search
1599,Francisco,Direct
1600,Josefa,Direct
1601,Fabio,Google Ads - Search
1602,Manoel,Direct
1603,Pedro,Google Ads - Youtube
1604,Jorge,Organic
1605,Rafael,Organic
1606,Jorge,Direct
1607,Edson,Referral
1608,Terezinha,Organic
1609,Fernando,Organic
1610,José,Direct
1611,Antônia,Google Ads - Search
1612,Márci,Google Ads - Search
1613,Maria,Facebook Ads - Facebook
1614,Eduardo,Organic
1615,Rodrigo,Direct
1616,Josefa,Direct
1617,Ricardo,Direct
1618,Fernando,Facebook Ads - Instagram
1619,André,Referral
1620,Rosa,Facebook Ads - Facebook
1621,Sérgio,Referral
1622,João,Referral
1623,Robert,Google Ads - Search
1624,Joaquim,Direct
1625,Carlos,Organic
1626,Daniel,Organic
1627,Rosa,Organic
1628,Terezinha,Organic
1629,Sebastiã,Google Ads - Youtube
1630,Sandra,Direct
1631,Maria,Criteo Remarketing
1632,Sérgio,Google Ads - Search
1633,Adriana,Facebook Ads - Facebook
1634,Luis,Google Ads - Youtube
1635,Ana,Social Media
1636,Paul,Google Ads - Search
1637,Josefa,Criteo Remarketing
1638,Manoel,Direct
1639,Eduardo,Google Ads - Display
1640,Francisca,Organic
1641,Luiz,Direct
1642,Terezinha,Direct
1643,José,Facebook Ads - Facebook
1644,Sebastiã,Organic
1645,Eduardo,Social Media
1646,Manoel,Facebook Ads - Facebook
1647,André,Social Media
1648,Paul,Direct
1649,Mário,Organic
1650,José,Referral
1651,Vera,Organic
1652,Terezinha,Organic
1653,Adriana,Google Ads - Youtube
1654,Adriana,Criteo Remarketing
1655,Paul,Google Ads - Display
1656,João,Google Ads - Search
1657,Carlos,Direct
1658,Leandro,Facebook Ads - Facebook
1659,Sebastiã,Facebook Ads - Instagram
1660,Antônio,Google Ads - Youtube
1661,Paul,Social Media
1662,Manoel,Referral
1663,Sérgio,Organic
1664,Manoel,Organic
1665,Marcelo,Criteo Remarketing
1666,Jorge,Organic
1667,Sebastiã,Direct
1668,Antônio,Organic
1669,Luis,Direct
1670,Daniel,Direct
1671,Carlos,Criteo Remarketing
1672,Sônia,Social Media
1673,Jorge,Google Ads - Search
1674,Alexandre,Organic
1675,Francisca,Social Media
1676,Márci,Organic
1677,Jorge,Google Ads - Display
1678,Ricardo,Criteo Remarketing
1679,Rosa,Organic
1680,Raimunda,Organic
1681,André,Organic
1682,Sérgio,Organic
1683,Geraldo,Organic
1684,Luiz,Organic
1685,Marcos,Organic
1686,Raimundo,Direct
1687,Rodrigo,Google Ads - Display
1688,Pedro,Direct
1689,Rosa,Organic
1690,Alexandre,Organic
1691,Jorge,Direct
1692,Luis,Direct
1693,Luiz,Organic
1694,Jorge,Google Ads - Search
1695,Raimundo,Organic
1696,Rodrigo,Organic
1697,Francisco,Referral
1698,Pedro,Referral
1699,Marcelo,Direct
1700,Leandro,Facebook Ads - Instagram
1701,Luis,Google Ads - Search
1702,Paul,Referral
1703,Rosa,Organic
1704,Jorge,Organic
1705,Cláudio,Google Ads - Display
1706,Antônia,Organic
1707,Daniel,Direct
1708,Paul,Google Ads - Search
1709,Leandro,Facebook Ads - Instagram
1710,Carlos,Direct
1711,Pedro,Direct
1712,Adriana,Google Ads - Search
1713,Patrícia,Google Ads - Search
1714,Maria,Google Ads - Search
1715,Adriana,Organic
1716,Jorge,Direct
1717,Francisca,Google Ads - Display
1718,Terezinha,Direct
1719,Márci,Google Ads - Search
1720,Jorge,Organic
1721,Antônio,Facebook Ads - Instagram
1722,Sebastiã,Criteo Remarketing
1723,Sônia,Direct
1724,Maria,Facebook Ads - Facebook
1725,André,Organic
1726,Pedro,Organic
1727,Leandro,Direct
1728,Ana,Referral
1729,Francisca,Google Ads - Search
1730,Daniel,Criteo Remarketing
1731,Raimunda,Direct
1732,Mário,Organic
1733,Benedito,Social Media
1734,Manoel,Direct
1735,Patrícia,Organic
1736,Francisco,Google Ads - Display
1737,Ana,Social Media
